272481,2011,1,1,2011-01-01,00:02:00,3,MS,28,1,3,2,0,3,2,33.0394,-89.8123,33.2213,-89.47,23.45,1300,1,1,1,7,0,0,0
272666,2011,1,1,2011-01-01,00:40:00,3,MS,28,2,1,0,0,0.065,0,33.2625,-89.2957,33.2651,-89.2856,0.61,75,1,1,1,19,0,0,0
272674,2011,1,1,2011-01-01,00:46:00,3,MS,28,3,1,0,0,0.02,0,33.2839,-89.24,33.2842,-89.1271,6.52,75,1,1,1,19,0,0,0
272701,2011,1,1,2011-01-01,01:15:00,3,MS,28,4,1,0,0,3,0,33.4386,-88.8419,33.4438,-88.8205,1.29,250,1,1,1,105,0,0,0
272715,2011,1,1,2011-01-01,02:00:00,3,MS,28,5,2,0,0,0.8,0,32.9012,-88.7666,32.9368,-88.671,6.07,860,1,1,1,69,103,0,0
272720,2011,1,1,2011-01-01,02:25:00,3,MS,28,6,3,1,0,1.5,0,33.0609,-88.464,33.1484,-88.3345,9.63,1330,1,1,1,103,0,0,0
272723,2011,1,1,2011-01-01,02:56:00,3,MS,28,7,1,0,0,0.11,0,32.6646,-88.8355,32.7495,-88.6743,11.06,440,1,1,1,69,0,0,0
278829,2011,1,9,2011-01-09,03:25:00,3,TX,48,1,1,0,0,5.01,0,27.7107,-97.9663,27.8537,-97.6231,23.3,200,1,1,1,249,355,0,0
268346,2011,1,17,2011-01-17,10:03:00,3,FL,12,1,0,0,0,0,0,28.49,-80.865,28.49,-80.865,0.05,20,1,1,1,95,0,0,0
280736,2011,1,25,2011-01-25,15:35:00,3,FL,12,2,0,0,0,0,0,28.873,-82.032,28.884,-82.024,0.9,30,1,1,1,119,0,0,0
279417,2011,1,25,2011-01-25,17:15:00,3,FL,12,3,0,0,0,0,0,27.4602,-82.1379,27.4614,-82.1219,0.98,30,1,1,1,81,0,0,0
280739,2011,1,25,2011-01-25,17:41:00,3,FL,12,4,0,0,0,0,0,27.41,-81.7,27.4109,-81.6861,0.86,30,1,1,1,49,0,0,0
280740,2011,1,25,2011-01-25,18:08:00,3,FL,12,5,0,0,0,0,0,27.46,-81.89,27.4618,-81.8715,1.14,30,1,1,1,49,0,0,0
280751,2011,1,25,2011-01-25,18:40:00,3,FL,12,6,0,0,0,0.1,0,26.7159,-81.5996,26.7172,-81.5946,0.32,50,1,1,1,71,0,0,0
280806,2011,1,25,2011-01-25,19:09:00,3,FL,12,7,0,0,0,0.005,0,27.4391,-81.3698,27.4437,-81.3555,0.93,30,1,1,1,55,0,0,0
281559,2011,1,25,2011-01-25,21:50:00,3,FL,12,8,0,0,0,0.02,0,26.3459,-80.1321,26.3448,-80.1292,0.2,50,1,1,1,99,0,0,0
276331,2011,2,1,2011-02-01,06:10:00,3,TX,48,2,1,0,0,0.06,0,32.291,-94.6588,32.2917,-94.6479,0.64,100,1,1,1,401,0,0,0
276336,2011,2,1,2011-02-01,08:24:00,3,LA,22,1,0,0,0,0.001,0,31.6396,-93.4925,31.66,-93.3929,6.03,50,1,1,1,85,0,0,0
281741,2011,2,1,2011-02-01,20:06:00,3,AL,1,1,0,0,0,0.15,0,31.5515,-85.1902,31.56,-85.1651,1.59,40,1,1,1,67,0,0,0
277086,2011,2,11,2011-02-11,18:15:00,3,HI,15,1,0,0,0,0,0,20.7719,-156.448,20.7719,-156.448,0.01,10,1,1,1,9,0,0,0
275388,2011,2,24,2011-02-24,15:53:00,3,AR,5,1,1,0,0,0.165,0,34.7782,-92.8653,34.8804,-92.7182,11.09,80,1,1,1,125,105,119,0
275383,2011,2,24,2011-02-24,16:56:00,3,AR,5,2,1,0,0,0.075,0,34.7304,-92.0772,34.7477,-92.0422,2.32,100,1,1,1,85,0,0,0
275386,2011,2,24,2011-02-24,17:03:00,3,AR,5,3,1,0,0,0.4,0,34.7708,-91.9045,34.783,-91.8812,1.57,235,1,1,1,85,0,0,0
278689,2011,2,24,2011-02-24,18:15:00,3,KY,21,1,0,0,0,0.03,0,36.5602,-89.1789,36.5625,-89.159,1.11,50,1,1,1,75,0,0,0
278687,2011,2,24,2011-02-24,18:32:00,3,KY,21,2,1,0,0,0.08,0,36.5256,-88.889,36.55,-88.765,7.18,100,1,1,1,75,105,83,0
290092,2011,2,24,2011-02-24,19:25:00,3,LA,22,2,1,0,0,0.75,0,32.9763,-91.4311,32.9986,-91.3221,6.5,75,1,1,1,123,0,0,0
290152,2011,2,24,2011-02-24,19:50:00,3,MS,28,8,2,0,0,1,0,33,-90.96,33.015,-90.835,7.34,400,1,1,1,55,125,0,0
278691,2011,2,24,2011-02-24,19:50:00,3,KY,21,3,2,0,0,0.6,0,36.8956,-87.618,36.9109,-87.5171,5.68,300,1,1,1,47,0,0,0
332543,2011,2,24,2011-02-24,20:30:00,3,TN,47,1,2,0,0,1.525,0,35.6643,-88.237,35.7282,-88.0345,12.19,400,1,1,1,17,39,0,0
318252,2011,2,24,2011-02-24,22:02:00,3,TN,47,2,2,0,0,0.55,0,36.0871,-86.6163,36.1206,-86.4884,7.51,100,1,1,1,37,189,0,0
284965,2011,2,24,2011-02-24,22:14:00,3,TN,47,3,2,2,0,0.5,0,36.1188,-86.4179,36.1838,-86.3,8,150,1,1,1,189,0,0,0
288703,2011,2,24,2011-02-24,22:18:00,3,AL,1,2,0,0,0,0.075,0,34.2858,-87.8578,34.2878,-87.8482,0.57,100,1,1,1,93,0,0,0
283920,2011,2,24,2011-02-24,23:10:00,3,AL,1,3,0,0,0,0,0,34.3015,-86.9734,34.3029,-86.9695,0.24,20,1,1,1,43,0,0,0
299798,2011,2,25,2011-02-25,17:00:00,3,CA,6,1,0,0,0,0.018,0,38.5647,-121.296,38.5671,-121.29,0.35,10,1,1,1,67,0,0,0
285741,2011,2,27,2011-02-27,18:21:00,3,OK,40,1,0,0,0,0,0,36.9901,-96.6708,37.0076,-96.6126,3.47,75,2,0,1,0,0,0,0
285741,2011,2,27,2011-02-27,18:21:00,3,OK,40,1,0,0,0,0,0,36.9901,-96.6708,36.999,-96.6292,2.4,50,2,1,2,113,0,0,0
285741,2011,2,27,2011-02-27,18:23:00,3,KS,20,1,0,0,0,0,0,36.9996,-96.6291,37.0076,-96.6126,1.07,75,2,1,2,35,0,0,0
281705,2011,2,27,2011-02-27,18:34:00,3,KS,20,2,0,0,0,0,0,37.0344,-96.4843,37.0363,-96.4673,0.95,75,1,1,1,19,0,0,0
286919,2011,2,27,2011-02-27,18:45:00,3,MO,29,1,1,0,0,0,0,39.6669,-92.0356,39.6747,-92.0191,1.03,30,1,1,1,205,0,0,0
286920,2011,2,27,2011-02-27,18:48:00,3,MO,29,2,0,0,0,0,0,39.6573,-92.0353,39.6602,-91.9977,2.02,20,1,1,1,137,205,0,0
286905,2011,2,27,2011-02-27,20:05:00,3,MO,29,3,0,0,0,0,0,39.4786,-91.2125,39.4903,-91.1725,2.28,40,1,1,1,163,0,0,0
286906,2011,2,27,2011-02-27,22:05:00,3,MO,29,4,0,0,0,0,0,39.4972,-91.2872,39.5017,-91.2614,1.41,40,1,1,1,163,0,0,0
